_id,achievement,birthCountry,century,classification,image,intro,latitude,longitude,mactutorUrl,name,number,wikiUrl,year
64a483d0af31172b762118ca,"Had a clear influence on methodologies for the creation of efficient and reliable software; helped to found these important sub-fields of computer science: theory of parsing, semantics of programming languages, automatic program verification, automatic program synthesis, and analysis of algorithms.",U.S.A,20,"“algorithms” , “programming languages”",https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Robert_W._Floyd.jpg/220px-Robert_W._Floyd.jpg,"Robert W. Floyd (1936-2001) was an American computer scientist and mathematician. He made significant contributions to the field of algorithm analysis and design, particularly in the areas of graph algorithms and program verification. Floyd is known for his work on algorithmic complexity and the development of the Floyd-Warshall algorithm for all-pairs shortest paths.",40.7124,-74.0064,,Robert W. Floyd,131,https://en.wikipedia.org/wiki/Robert_W._Floyd,1978
64a483d0af31172b762118cb,"Designed the Transmission Control Protocol and Internet Protocol (TCP/IP), the primary data communication protocols of the Internet and other computer networks",U.S.A,20,“internet”,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Bob_Kahn.jpg/220px-Bob_Kahn.jpg,"Bob Kahn (born 1938) is an American electrical engineer and computer scientist. He co-developed the TCP/IP protocols, which revolutionized data transmission over computer networks and laid the foundation for the modern internet. Kahn has received numerous awards for his contributions to computer networking and is widely recognized as one of the key architects of the internet.",40.6784,-73.94429,,Bob Kahn,132,https://en.wikipedia.org/wiki/Bob_Kahn,1978
64a483d0af31172b762118cc,"Major pioneer of operating-system design through his work at Digital Equipment Corporation and Microsoft, where he was lead engineer of the VMS and Windows NT kernels (respectively)",U.S.A,20,“operating systems”,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/DavidCutler_WindowsAzure.JPG/220px-DavidCutler_WindowsAzure.JPG,"David N. Cutler (born 1942) is an American software engineer and designer known for his work on operating systems. He played a key role in the development of several notable operating systems, including RSX-11M, VMS, and Windows NT. Cutler's expertise in operating system design has had a significant impact on the field of computer science.",42.7324,-84.5555,,David N. Cutler,133,https://en.wikipedia.org/wiki/Dave_Cutler,1978
64a483d0af31172b762118cd,Creator of the C++ programming language. His work on C++ introduced object-oriented programming features and made it widely used in industry. Stroustrup's contributions and advocacy have solidified C++ as a powerful and influential language in software development.,Denmark,20,“programming languages”,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Bjarne-stroustrup_%28cropped%29.jpg/220px-Bjarne-stroustrup_%28cropped%29.jpg,"Bjarne Stroustrup (born 1950) is a Danish computer scientist known for creating the C++ programming language. He has contributed significantly to the field of programming languages, particularly in the areas of object-oriented programming and generic programming. Stroustrup's work has had a profound impact on software development and remains widely influential in the industry.",56.1624,10.2034,,Bjarne Stroustrup,134,https://en.wikipedia.org/wiki/Bjarne_Stroustrup,1979
64a483d0af31172b762118ce,"Renowned computer scientist and a pioneer in the field of formal verification. Clarke is widely known for his co-invention of model checking, a technique for verifying hardware and software systems. His seminal work, including the influential paper ""Automatic Verification of Finite-State Concurrent Systems Using Temporal Logic Specifications,"" has laid the foundation for the development and advancement of model checking. Clarke's contributions have revolutionized the field of formal methods and played a crucial role in ensuring the correctness and reliability of complex computer systems.",U.S.A,20,"“formal verification” , ““formal verification””",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Edmund_Clarke_FLoC_2006.jpg/220px-Edmund_Clarke_FLoC_2006.jpg,"Edmund M. Clarke (1945-2020) was an American computer scientist and pioneer in the field of formal verification. He developed the symbolic model checking technique, which revolutionized the verification of hardware and software systems. Clarke's work has had a profound impact on the advancement of formal methods and the reliability of complex computing systems.",37.0874,-76.473,,Edmund M. Clarke,135,https://en.wikipedia.org/wiki/Edmund_M._Clarke,1981
64a483d0af31172b762118cf,"Known for his work in formal methods, particularly in establishing program correctness. Inspired by papers and talks by Tony Hoare and Zohar Manna, Emerson co-invented and co-developed model checking, an algorithmic approach to verifying finite-state concurrent programs. His seminal paper with Ed Clarke in 1981 laid the foundations for the field of model checking. Emerson's contributions include advancements in model checking algorithms, abstractions, reductions, decision procedures, and program synthesis.",U.S.A,20,"“formal verification”  , “model checking”",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/E-allen-emerson.jpg/220px-E-allen-emerson.jpg,"E. Allen Emerson (born 1954) is an American computer scientist and pioneer in the field of formal verification. He co-developed the symbolic model checking technique, which has had a transformative impact on verifying hardware and software systems for correctness. Emerson's work has been instrumental in advancing the field of formal methods in computer science.",32.7764,-96.797,,E. Allen Emerson,136,https://en.wikipedia.org/wiki/E._Allen_Emerson,1981
64a483d0af31172b762118d0,Known for his work on generic programming and the development of the Standard Template Library (STL). He is widely recognized for his contributions to the C++ programming language and his efforts in promoting the use of generic algorithms and data structures. Stepanov's work has had a profound impact on software development practices and has helped improve the efficiency and reliability of programming. He has received several awards and honors for his contributions to the field of computer science.,Russia,20,“algorithms”,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Alexander_Stepanov.jpg/250px-Alexander_Stepanov.jpg,Alexander Stepanov (born 1950) is a Russian-American computer scientist and mathematician. He is known for his work in the development of the Standard Template Library (STL) and his contributions to generic programming. Stepanov's work on generic programming concepts and algorithms has had a significant impact on the field of software engineering and programming languages.,55.7554,37.6173,,Alexander Stepanov,137,https://en.wikipedia.org/wiki/Alexander_Stepanov,1981
64a483d0af31172b762118d1,"Known as the creator of the C# programming language and the lead architect of the development of the .NET framework at Microsoft. Hejlsberg played a key role in shaping the evolution of these technologies, making them widely adopted in the software development industry. Prior to his work on C# and .NET, he was instrumental in the creation of the Turbo Pascal and Delphi programming languages. ",Denmark,20,“programming languages”,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Anders_Hejlsberg.jpg/220px-Anders_Hejlsberg.jpg,"Anders Hejlsberg (born 1960) is a Danish software engineer and designer. He is best known as the creator of the C# programming language and one of the key architects of the .NET framework. Hejlsberg has made significant contributions to the field of programming languages and development tools, shaping the modern software development landscape.",55.6764,12.5684,,Anders Hejlsberg,138,https://en.wikipedia.org/wiki/Anders_Hejlsberg,1981
64a483d0af31172b762118d2,Revolutionized the field of database management systems (DBMSs) and founded multiple successful database companies,U.S.A,20,“database management systems”,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Michael_Stonebraker_P1120062.jpg/220px-Michael_Stonebraker_P1120062.jpg,"Michael Stonebraker (born 1943) is an American computer scientist and database technology pioneer. He has made significant contributions to the field of database management systems, including the development of INGRES, Postgres, and VoltDB. Stonebraker's work has greatly influenced the design and functionality of modern database systems, earning him numerous awards and honors.",42.8124,-70.8774,,Michael Stonebraker,139,https://en.wikipedia.org/wiki/Michael_Stonebraker,1982
64a483d0af31172b762118d3,"Known for his work in computer architecture. He co-designed the ARM microprocessor architecture, widely used in electronic devices. Furber led the SpiNNaker project for brain simulation and has made contributions to neural engineering, advancing the fields of computational neuroscience and neuromorphic systems.",England,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Steve_Furber.jpg/200px-Steve_Furber.jpg,"Stephen Furber (born 1953) is a British computer scientist and one of the pioneers of the field of neuromorphic engineering. He led the team that designed and developed the SpiNNaker (Spiking Neural Network Architecture) system, a massively parallel computer architecture inspired by the human brain. Furber's work has advanced the understanding and implementation of brain-inspired computing.",53.4804,-2.2426,,Stephen Furber,140,https://en.wikipedia.org/wiki/Steve_Furber,1985
